user_id,youtube_username,picture_url,scenes_id,scenes_name,video_schedule_id,video_published_id,video_title,twitter_response_id,facebook_response,fb_like,tw_like,yt_like,total_likes,fb_view,yt_view,total_view,fb_numeric_id,twitter_numeric_id
26,"adnan ahmed",https://lh3.googleusercontent.com/-CGqh5mEU9Qc/AAAAAAAAAAI/AAAAAAAAAL4/_LGERnfSXV8/photo.jpg,7,"challenge 2",76,BXhr8HMaz8M,test,,,,,,0,,,0,,
26,"adnan ahmed",https://lh3.googleusercontent.com/-CGqh5mEU9Qc/AAAAAAAAAAI/AAAAAAAAAL4/_LGERnfSXV8/photo.jpg,7,"challenge 2",77,-OmxumOV1ok,test,,,,,,0,,,0,,
